conversation_id,message_count,thread_type,has_branching,has_anomalies,quality_status
conv_AppleSupport_2729116,2,customer_brand,False,False,high
conv_AppleSupport_2729118,2,customer_brand,False,False,high
conv_AppleSupport_2729120,2,customer_brand,False,False,high
conv_AppleSupport_2729122,2,customer_brand,False,False,high
conv_AppleSupport_2729124,2,customer_brand,False,False,high
conv_AppleSupport_2729127,2,customer_brand,False,False,high
conv_AppleSupport_2729129,2,customer_brand,False,False,high
conv_AppleSupport_2729131,2,customer_brand,False,False,high
conv_AppleSupport_2729133,2,customer_brand,False,False,high
conv_AppleSupport_2729135,2,customer_brand,False,False,high
conv_AppleSupport_2729137,2,customer_brand,False,False,high
conv_AppleSupport_2729140,3,multi_turn,False,False,high
conv_AppleSupport_2729143,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2729146,2,customer_brand,False,False,high
conv_AppleSupport_2729148,2,customer_brand,False,False,high
conv_AppleSupport_2729150,2,customer_brand,False,False,high
conv_AppleSupport_2729153,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2729160,6,multi_turn,False,False,high
conv_AppleSupport_2729162,2,customer_brand,False,False,high
conv_AppleSupport_2729164,2,customer_brand,False,False,high
conv_AppleSupport_2729166,2,customer_brand,False,False,high
conv_AppleSupport_2729169,6,multi_turn,False,False,high
conv_AppleSupport_2729176,5,branched,True,False,high
conv_AppleSupport_2729179,2,customer_brand,False,False,high
conv_AppleSupport_2729182,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2729186,6,multi_turn,False,False,high
conv_AppleSupport_2729191,2,customer_brand,False,True,medium
conv_AppleSupport_2729194,2,customer_brand,False,False,high
conv_AppleSupport_2729198,2,customer_brand,False,False,high
conv_AppleSupport_2729673,2,customer_brand,False,False,high
conv_AppleSupport_2729692,2,customer_brand,False,False,high
conv_AppleSupport_2730217,3,customer_brand_customer,False,True,medium
conv_AppleSupport_2730326,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2730329,3,customer_brand_customer,False,False,high
conv_AppleSupport_2730331,2,customer_brand,False,False,high
conv_AppleSupport_2730333,2,customer_brand,False,False,high
conv_AppleSupport_2730337,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2730339,2,customer_brand,False,False,high
conv_AppleSupport_2730341,2,customer_brand,False,False,high
conv_AppleSupport_2730344,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2730347,2,customer_brand,False,False,high
conv_AppleSupport_2730350,6,multi_turn,False,False,high
conv_AppleSupport_2730355,2,customer_brand,False,False,high
conv_AppleSupport_2730357,2,customer_brand,False,False,high
conv_AppleSupport_2730360,9,branched,True,False,high
conv_AppleSupport_2730365,2,customer_brand,False,False,high
conv_AppleSupport_2730367,2,customer_brand,False,False,high
conv_AppleSupport_2730370,3,customer_brand_customer,False,False,high
conv_AppleSupport_2730373,6,multi_turn,False,False,high
conv_AppleSupport_2730378,2,customer_brand,False,False,high
conv_AppleSupport_2730380,2,customer_brand,False,False,high
conv_AppleSupport_2730382,2,customer_brand,False,False,high
conv_AppleSupport_2730384,2,customer_brand,False,False,high
conv_AppleSupport_2730386,2,customer_brand,False,True,medium
conv_AppleSupport_2730391,9,branched,True,True,medium
conv_AppleSupport_2730400,6,multi_turn,False,False,high
conv_AppleSupport_2730407,5,branched,True,False,high
conv_AppleSupport_2730410,2,customer_brand,False,False,high
conv_AppleSupport_2730412,2,customer_brand,False,False,high
conv_AppleSupport_2730414,2,customer_brand,False,False,high
conv_AppleSupport_2730416,2,customer_brand,False,False,high
conv_AppleSupport_2730419,3,multi_turn,False,False,high
conv_AppleSupport_2730421,2,customer_brand,False,False,high
conv_AppleSupport_2730424,8,branched,True,False,high
conv_AppleSupport_2730429,2,customer_brand,False,False,high
conv_AppleSupport_2730432,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2730435,2,customer_brand,False,False,high
conv_AppleSupport_2730437,2,customer_brand,False,False,high
conv_AppleSupport_2730441,2,customer_brand,False,False,high
conv_AppleSupport_2730443,2,customer_brand,False,False,high
conv_AppleSupport_2730448,4,multi_turn,False,True,medium
conv_AppleSupport_2730450,2,customer_brand,False,False,high
conv_AppleSupport_2731248,11,branched,True,False,high
conv_AppleSupport_2731255,6,multi_turn,False,False,high
conv_AppleSupport_2731257,2,customer_brand,False,False,high
conv_AppleSupport_2731259,2,customer_brand,False,False,high
conv_AppleSupport_2731262,6,multi_turn,False,False,high
conv_AppleSupport_2731268,3,multi_turn,False,False,high
conv_AppleSupport_2731271,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2731274,2,customer_brand,False,False,high
conv_AppleSupport_2731276,2,customer_brand,False,False,high
conv_AppleSupport_2731279,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2731282,2,customer_brand,False,False,high
conv_AppleSupport_2731284,2,customer_brand,False,False,high
conv_AppleSupport_2731288,2,customer_brand,False,False,high
conv_AppleSupport_2731290,2,customer_brand,False,False,high
conv_AppleSupport_2731292,2,customer_brand,False,False,high
conv_AppleSupport_2731294,2,customer_brand,False,True,medium
conv_AppleSupport_2731299,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2731308,8,multi_turn,False,True,medium
conv_AppleSupport_2731310,2,customer_brand,False,False,high
conv_AppleSupport_2731312,2,customer_brand,False,False,high
conv_AppleSupport_2731314,2,customer_brand,False,False,high
conv_AppleSupport_2731316,2,customer_brand,False,False,high
conv_AppleSupport_2731318,2,customer_brand,False,False,high
conv_AppleSupport_2731320,2,customer_brand,False,False,high
conv_AppleSupport_2731322,2,customer_brand,False,False,high
conv_AppleSupport_2731324,2,customer_brand,False,False,high
conv_AppleSupport_2731326,2,customer_brand,False,False,high
conv_AppleSupport_2731328,2,customer_brand,False,False,high
conv_AppleSupport_2731331,3,customer_brand_customer,False,False,high
conv_AppleSupport_2731333,2,customer_brand,False,False,high
conv_AppleSupport_2731335,2,customer_brand,False,False,high
conv_AppleSupport_2731338,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2731341,2,customer_brand,False,False,high
conv_AppleSupport_2731344,3,customer_brand_customer,False,False,high
conv_AppleSupport_2731346,2,customer_brand,False,False,high
conv_AppleSupport_2731348,2,customer_brand,False,False,high
conv_AppleSupport_2731350,2,customer_brand,False,False,high
conv_AppleSupport_2731352,2,customer_brand,False,False,high
conv_AppleSupport_2731354,2,customer_brand,False,False,high
conv_AppleSupport_2731356,2,customer_brand,False,False,high
conv_AppleSupport_2731358,2,customer_brand,False,False,high
conv_AppleSupport_2731413,2,customer_brand,False,True,medium
conv_AppleSupport_2731417,2,customer_brand,False,False,high
conv_AppleSupport_2731420,6,multi_turn,False,False,high
conv_AppleSupport_2731425,2,customer_brand,False,False,high
conv_AppleSupport_2731428,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2731432,11,branched,True,False,high
conv_AppleSupport_2731443,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2731446,2,customer_brand,False,False,high
conv_AppleSupport_2731448,2,customer_brand,False,False,high
conv_AppleSupport_2731451,3,multi_turn,False,False,high
conv_AppleSupport_2731453,2,customer_brand,False,False,high
conv_AppleSupport_2731456,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2731459,2,customer_brand,False,False,high
conv_AppleSupport_2731461,2,customer_brand,False,False,high
conv_AppleSupport_2731463,2,customer_brand,False,False,high
conv_AppleSupport_2731465,2,customer_brand,False,False,high
conv_AppleSupport_2732860,2,customer_brand,False,False,high
conv_AppleSupport_2732862,2,customer_brand,False,False,high
conv_AppleSupport_2732865,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2732868,2,customer_brand,False,False,high
conv_AppleSupport_2732870,2,customer_brand,False,False,high
conv_AppleSupport_2732877,7,branched,True,False,high
conv_AppleSupport_2732879,2,incomplete,False,True,low
conv_AppleSupport_2732882,2,customer_brand,False,False,high
conv_AppleSupport_2732884,2,customer_brand,False,False,high
conv_AppleSupport_2732886,2,customer_brand,False,False,high
conv_AppleSupport_2732888,2,customer_brand,False,False,high
conv_AppleSupport_2732891,3,multi_turn,False,False,high
conv_AppleSupport_2732894,3,customer_brand_customer,False,False,high
conv_AppleSupport_2732896,2,customer_brand,False,False,high
conv_AppleSupport_2732899,3,customer_brand_customer,False,False,high
conv_AppleSupport_2732901,2,customer_brand,False,False,high
conv_AppleSupport_2732903,2,customer_brand,False,False,high
conv_AppleSupport_2732906,6,multi_turn,False,False,high
conv_AppleSupport_2732911,2,customer_brand,False,False,high
conv_AppleSupport_2732913,2,customer_brand,False,False,high
conv_AppleSupport_2732915,2,customer_brand,False,False,high
conv_AppleSupport_2732923,8,branched,True,False,high
conv_AppleSupport_2732930,7,branched,True,False,high
conv_AppleSupport_2732932,2,customer_brand,False,False,high
conv_AppleSupport_2732935,8,branched,True,False,high
conv_AppleSupport_2732942,2,customer_brand,False,False,high
conv_AppleSupport_2732944,2,customer_brand,False,False,high
conv_AppleSupport_2732946,2,customer_brand,False,False,high
conv_AppleSupport_2732948,2,customer_brand,False,False,high
conv_AppleSupport_2732951,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2732954,2,customer_brand,False,False,high
conv_AppleSupport_2732957,7,multi_turn,False,True,medium
conv_AppleSupport_2732964,2,customer_brand,False,False,high
conv_AppleSupport_2732966,2,customer_brand,False,False,high
conv_AppleSupport_2732968,2,customer_brand,False,False,high
conv_AppleSupport_2734043,2,customer_brand,False,False,high
conv_AppleSupport_2734045,2,customer_brand,False,False,high
conv_AppleSupport_2734048,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734051,2,customer_brand,False,False,high
conv_AppleSupport_2734055,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734058,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734061,2,customer_brand,False,False,high
conv_AppleSupport_2734064,6,multi_turn,False,False,high
conv_AppleSupport_2734069,2,customer_brand,False,False,high
conv_AppleSupport_2734075,7,branched,True,False,high
conv_AppleSupport_2734077,2,customer_brand,False,False,high
conv_AppleSupport_2734079,2,customer_brand,False,False,high
conv_AppleSupport_2734082,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734085,2,customer_brand,False,False,high
conv_AppleSupport_2734087,2,customer_brand,False,False,high
conv_AppleSupport_2734090,10,branched,True,False,high
conv_AppleSupport_2734099,2,customer_brand,False,False,high
conv_AppleSupport_2734101,2,customer_brand,False,False,high
conv_AppleSupport_2734103,2,customer_brand,False,False,high
conv_AppleSupport_2734107,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_2734112,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734114,2,customer_brand,False,True,medium
conv_AppleSupport_2734117,2,customer_brand,False,False,high
conv_AppleSupport_2734119,2,customer_brand,False,True,medium
conv_AppleSupport_2734124,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734127,2,customer_brand,False,False,high
conv_AppleSupport_2734129,2,customer_brand,False,False,high
conv_AppleSupport_2734132,2,customer_brand,False,False,high
conv_AppleSupport_2734134,2,customer_brand,False,False,high
conv_AppleSupport_2734136,2,customer_brand,False,False,high
conv_AppleSupport_2734138,2,customer_brand,False,False,high
conv_AppleSupport_2734140,2,customer_brand,False,False,high
conv_AppleSupport_2734144,5,branched,True,False,high
conv_AppleSupport_2734355,4,branched,True,False,high
conv_AppleSupport_2734360,4,branched,True,False,high
conv_AppleSupport_2734363,3,customer_brand_customer,False,False,high
conv_AppleSupport_2734366,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734370,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734373,2,customer_brand,False,False,high
conv_AppleSupport_2734378,5,multi_turn,False,True,medium
conv_AppleSupport_2734381,2,customer_brand,False,False,high
conv_AppleSupport_2734383,2,customer_brand,False,False,high
conv_AppleSupport_2734385,2,customer_brand,False,False,high
conv_AppleSupport_2734387,2,customer_brand,False,False,high
conv_AppleSupport_2734390,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734394,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734397,2,customer_brand,False,False,high
conv_AppleSupport_2734403,6,multi_turn,False,False,high
conv_AppleSupport_2734407,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734409,2,customer_brand,False,True,medium
conv_AppleSupport_2734416,6,multi_turn,False,False,high
conv_AppleSupport_2734419,3,customer_brand_customer,False,True,medium
conv_AppleSupport_2734424,8,branched,True,False,high
conv_AppleSupport_2734432,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734438,6,multi_turn,False,True,medium
conv_AppleSupport_2734445,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734450,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734452,2,customer_brand,False,False,high
conv_AppleSupport_2734454,2,customer_brand,False,False,high
conv_AppleSupport_2734457,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2734461,3,customer_brand_customer,False,False,high
conv_AppleSupport_2734463,2,customer_brand,False,True,medium
conv_AppleSupport_2734466,2,customer_brand,False,False,high
conv_AppleSupport_2734468,2,customer_brand,False,False,high
conv_AppleSupport_2734473,5,multi_turn,False,False,high
conv_AppleSupport_2734475,2,customer_brand,False,True,medium
conv_AppleSupport_2734480,2,customer_brand,False,False,high
conv_AppleSupport_2736375,2,customer_brand,False,False,high
conv_AppleSupport_2736379,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_2736381,2,customer_brand,False,False,high
conv_AppleSupport_2736384,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_2736389,5,multi_turn,False,False,high
conv_AppleSupport_2736393,2,customer_brand,False,False,high
conv_AppleSupport_2736401,8,multi_turn,False,False,high
conv_AppleSupport_2736403,2,customer_brand,False,False,high
conv_AppleSupport_2736406,3,customer_brand_customer,False,False,high
conv_AppleSupport_2736409,3,multi_turn,False,False,high
conv_AppleSupport_2736417,2,customer_brand,False,False,high
conv_AppleSupport_2736419,2,customer_brand,False,False,high
conv_AppleSupport_2736421,2,customer_brand,False,False,high
conv_AppleSupport_2736424,3,customer_brand_customer,False,False,high
conv_AppleSupport_2736427,8,multi_turn,False,False,high
conv_AppleSupport_2736434,2,customer_brand,False,False,high
conv_AppleSupport_2736437,3,multi_turn,False,False,high
conv_AppleSupport_2736439,2,customer_brand,False,False,high
conv_AppleSupport_2736441,2,customer_brand,False,False,high
conv_AppleSupport_2736443,2,customer_brand,False,False,high
conv_AppleSupport_2736445,2,customer_brand,False,False,high
